longitude,latitude,Industry
-95.8097,43.275,p
-92.5558,41.0961,p
-92.4149,41.0163,p
-92.0683,32.7061,p
-79.2448,36.0841,p
-88.3339,44.2869,p
-120.49,43.2369,p
-90.4526,37.7608,p
-93.23,44.0833,p
-81.3153,35.5861,p
-83.5364,41.6447,p
-73.865,42.5869,p
-118.0122,36.2751,p
-117.2437,43.6416,p
-120.7467,39.0034,p
-116.835,44.9716,p
-71.8508,42.1413,p
-97.1636,37.2758,p
-99.6108,40.2581,p
-81.1922,35.8214,p
-119.1667,34.196,p
-119.1831,34.1414,p
-119.1845,34.1405,p
-74.2062,39.8143,p
-95.34200000000001,28.9802,p
-93.8175,35.4693,p
-93.1235,36.659,p
-94.0823,36.1643,p
-76.8681,39.8709,p
-82.97399999999999,39.3246,p
-82.6018,27.8595,p
-117.1981,32.8947,p
-75.8522,40.8601,p
-112.6944,32.975,p
-112.6944,32.975,p
-86.2867,44.2133,p
-83.3031,30.6944,p
-78.9675,36.3125,p
-91.0551,30.226999999999997,p
-76.7799,35.3763,p
-78.9861,36.2881,p
-122.2634,37.8703,p
-119.8963,47.1596,p
-122.0832,45.4817,p
-122.1513,45.449,p
-81.4787,31.1648,p
-123.8042,45.4144,p
-77.1644,40.1264,p
-81.6292,35.3264,p
-98.5535,34.0035,p
-79.7311,40.4422,p
-93.2938,30.2264,p
-93.2813,30.2251,p
-93.2952,30.2261,p
-93.2807,30.2217,p
-76.4556,39.9592,p
-75.2322,40.6678,p
-74.3783,40.7274,p
-88.6159,37.0339,p
-118.1506,34.9897,p
-95.2103,29.7233,p
-83.0491,39.9614,p
-74.8792,40.0766,p
-74.1206,40.7372,p
-74.8229,40.8606,p
-75.5377,39.4666,p
-74.0722,40.7478,p
-74.0965,40.7373,p
-74.2072,40.6217,p
-74.7339,40.1792,p
-75.5358,39.4625,p
-74.2469,40.5558,p
-75.0833,39.9886,p
-120.6169,45.6131,p
-119.4869,45.6542,p
-118.2772,33.7331,p
-121.3383,37.9418,p
-121.5657,39.4804,p
-119.51,36.0331,p
-118.4325,34.8914,p
-120.4776,37.8741,p
-88.2661,35.0471,p
-89.7342,45.4431,p
-121.5694,46.5958,p
-81.7397,34.8986,p
-85.8417,38.2236,p
-71.065,41.8533,p
-156.3378,20.8867,p
-81.25399999999999,41.7265,p
-116.6183,33.9369,p
-120.5578,42.6958,p
-155.6914,18.9742,p
-117.1136,33.3565,p
-157.0647,21.105999999999998,p
-86.3146,42.323,p
-111.2058,43.3348,p
-80.1419,26.7714,p
-80.1418,26.7724,p
-72.3155,42.2166,p
-72.3656,42.1872,p
-101.0014,36.2439,p
-66.1498,18.4551,p
-66.1486,18.4553,p
-112.8617,33.3881,p
-114.6517,33.6617,p
-112.6614,33.0211,p
-117.1178,33.1197,p
-117.3644,47.1558,p
-76.87,35.5011,p
-76.39,41.7675,p
-76.8392,41.1808,p
-96.6179,33.5826,p
-97.3172,31.0558,p
-87.7704,41.5776,p
-120.5833,36.6514,p
-120.5783,36.6535,p
-94.3676,41.6947,p
-101.5325,35.3228,p
-75.8781,40.8556,p
-95.87,41.0772,p
-83.1143,42.6837,p
-86.9783,37.2608,p
-75.2225,39.8358,p
-111.9997,33.6416,p
-90.5094,36.0242,p
-90.5092,36.0243,p
-118.1514,33.9,p
-120.8507,38.2569,p
-84.2383,38.2049,p
-88.0131,42.6658,p
-95.5577,33.6968,p
-74.8258,44.63,p
-77.2806,37.3389,p
-117.2836,33.8961,p
-87.6514,45.1058,p
-120.4445,37.4778,p
-114.1402,34.2953,p
-74.7108,40.1275,p
-74.3272,40.4607,p
-74.3289,40.4567,p
-122.4567,37.7625,p
-81.3308,34.2642,p
-81.3309,34.2613,p
-95.1765,29.7248,p
-82.5583,28.3681,p
-76.3061,36.2647,p
-68.21,45.07,p
-74.23,40.8833,p
-87.1816,39.5209,p
-118.844,34.9556,p
-79.1994,34.8167,p
-74.5514,40.5606,p
-97.5994,27.0011,p
-101.3728,35.4428,p
-101.2531,35.4275,p
-78.6961,40.6307,p
-119.0731,39.5858,p
-89.0855,32.0302,p
-84.7792,41.0253,p
-84.751,41.121,p
-75.2583,39.84,p
-112.3633,38.9605,p
-112.34299999999999,39.1625,p
-112.3598,39.1545,p
-96.3474,36.6694,p
-103.6803,40.2217,p
-84.2568,32.5729,p
-71.4069,41.8615,p
-76.8771,40.2653,p
-115.0108,42.8253,p
-94.7155,45.4025,p
-94.7212,45.3929,p
-111.7302,40.0608,p
-87.1354,30.5921,p
-76.2687,39.7589,p
-73.9917,40.7511,p
-104.5055,37.7104,p
-157.9681,21.3756,p
-90.6141,39.4492,p
-99.0919,28.9275,p
-88.2105,45.9908,p
-120.125,45.7119,p
-118.3103,33.3331,p
-79.8294,34.9092,p
-83.3625,30.815,p
-75.4238,39.7668,p
-103.436,40.986000000000004,p
-70.0242,43.9574,p
-136.2201,57.9572,p
-92.9378,41.4106,p
-121.2314,44.6944,p
-82.4479,34.6165,p
-82.4544,34.6424,p
-71.4536,43.1304,p
-71.595,43.2858,p
-71.6008,43.2832,p
-97.5499,27.1197,p
-97.5077,27.0702,p
-96.7054,42.1147,p
-84.4059,38.7342,p
-75.04,39.9894,p
-75.04,39.9894,p
-74.7691,40.1531,p
-91.2295,39.3531,p
-68.8258,44.7383,p
-95.0414,36.4675,p
-87.2525,30.5958,p
-83.8651,43.2797,p
-71.5756,42.6689,p
-72.7183,41.8693,p
-87.39,30.57,p
-75.602,38.7577,p
-75.656,37.742,p
-75.5353,38.3736,p
-95.5648,46.5915,p
-78.972,36.4374,p
-102.9633,31.5839,p
-112.2711,35.4156,p
-117.1831,33.8361,p
-81.1439,41.8006,p
-83.5601,30.1193,p
-76.2218,39.4428,p
-92.0183,32.6908,p
-89.1123,41.3237,p
-86.0575,40.7551,p
-90.0217,44.0572,p
-121.5485,45.6676,p
-132.9571,56.81100000000001,p
-73.1625,44.6381,p
-76.3936,39.4276,p
-72.0711,41.3339,p
-72.0786,41.3315,p
-74.6634,40.7119,p
-88.0436,42.5825,p
-83.2978,43.7578,p
-106.3913,31.7645,p
-76.5636,39.2986,p
-75.2122,39.9058,p
-75.7088,44.1586,p
-77.28699999999999,37.3418,p
-108.4911,45.7769,p
-122.2344,38.0181,p
-122.2583,38.0417,p
-80.0281,36.7803,p
-120.3265,38.0321,p
-111.98,33.45,p
-111.98,33.45,p
-76.3021,43.2271,p
-75.4881,40.1206,p
-88.2494,35.0683,p
-111.2428,32.3697,p
-84.1256,33.0453,p
-82.4621,34.702,p
-118.5747,34.1836,p
-74.5662,44.2334,p
-100.307,44.3888,p
-90.8461,39.6189,p
-104.7458,38.7745,p
-75.3095,39.613,p
-70.578,41.9438,p
-114.9986,42.7975,p
-94.4849,46.316,p
-152.4406,57.7869,p
-108.7877,43.218999999999994,p
-88.0562,40.9992,p
-114.7139,32.7366,p
-162.8807,61.9365,p
-89.3467,38.1114,p
-88.2483,45.8275,p
-91.9025,34.2181,p
-91.9074,34.2212,p
-119.32700000000001,36.8326,p
-76.3886,40.5553,p
-92.6636,44.2066,p
-83.45,43.7402,p
-82.7471,42.7645,p
-82.7456,42.765,p
-68.8617,44.7686,p
-118.1957,35.2296,p
-118.1754,35.248000000000005,p
-111.8485,41.2543,p
-73.3884,40.7366,p
-82.6741,27.8733,p
-71.68,44.3274,p
-71.8528,42.5428,p
-71.1967,43.8358,p
-80.8934,35.0848,p
-79.4335,41.1921,p
-79.03,39.445,p
-80.4479,36.6669,p
-118.2118,35.0434,p
-118.2233,35.0268,p
-116.9178,32.5739,p
-111.9465,41.2436,p
-75.8167,40.275,p
-103.9528,48.2325,p
-92.6131,43.4839,p
-88.0215,40.4641,p
-72.5917,42.0906,p
-105.8668,42.7282,p
-84.2373,40.1338,p
-94.4852,32.4607,p
-68.5234,44.7773,p
-121.4982,40.9908,p
-121.7481,40.9974,p
-121.8494,40.9864,p
-121.9776,40.9862,p
-121.9929,40.9226,p
-121.9908,40.8475,p
-118.594,34.4639,p
144.6903,13.4624,p
-121.8945,38.0392,p
-73.2181,42.4564,p
-69.41199999999999,44.7214,p
-72.955,43.693999999999996,p
-75.1793,39.539,p
-122.28399999999999,37.8329,p
-83.4569,42.7106,p
-74.4394,40.605,p
-71.9242,41.6644,p
-105.226,39.8575,p
-105.2256,39.8586,p
-97.7906,42.35,p
-92.1496,32.4868,p
-87.4036,46.576,p
-73.5922,40.6561,p
-117.9381,33.6942,p
-73.5683,40.6447,p
-117.9556,33.6433,p
-102.4114,34.1661,p
-91.2347,30.3217,p
-98.3482,40.8548,p
-93.5242,41.5572,p
-101.485,33.7389,p
-87.9033,42.5381,p
-92.6829,43.7994,p
-78.8983,38.4006,p
-118.5239,37.4142,p
-83.6971,33.7368,p
-92.7697,43.805,p
-81.3642,39.3325,p
-118.9096,37.6455,p
-89.9489,35.6644,p
-116.8904,47.331,p
-70.7786,41.96,p
-76.7106,35.875,p
-71.6881,43.7644,p
-94.6581,42.5681,p
-75.5149,41.06100000000001,p
-121.4698,39.7229,p
-94.2767,44.0933,p
-86.5183,31.3611,p
-87.5369,44.2806,p
-96.56,28.6527,p
-105.3251,40.3651,p
-81.9897,27.7286,p
-77.219,34.998000000000005,p
-94.7467,42.5842,p
-97.0858,36.7198,p
-97.0858,36.7198,p
-121.8427,40.4579,p
-104.8249,40.9962,p
-77.9862,37.2953,p
-71.2474,44.6328,p
-119.2161,37.9442,p
-90.3903,36.7597,p
-159.585,21.8996,p
-91.211,30.476999999999997,p
-159.5817,21.9019,p
-93.9622,29.835,p
-93.8913,29.9649,p
-89.8672,44.3364,p
-80.1253,26.0856,p
-73.0785,40.9497,p
-75.3392,43.5836,p
-152.8554,57.8648,p
-93.9523,29.9788,p
-74.1261,40.6381,p
-122.7958,48.0931,p
-87.8689,43.3842,p
-81.1586,32.1561,p
-123.17200000000001,46.1789,p
-123.1719,46.1789,p
-118.28,33.728,p
-103.6436,47.8333,p
-103.6375,48.145,p
-103.6375,48.145,p
-88.6472,47.0808,p
-87.1555,41.5611,p
-119.1589,37.257,p
-77.0743,35.2167,p
-119.02,36.05,p
-119.0397,36.1028,p
-75.0794,40.9102,p
-87.1728,41.6317,p
-77.2806,38.5367,p
-116.9539,47.7033,p
-99.6564,32.5144,p
-98.2994,38.8417,p
-101.2194,32.9254,p
-87.7586,45.1136,p
-119.2544,46.3785,p
-121.9795,38.217,p
-70.9672,42.235,p
-123.1279,39.3618,p
-74.0685,40.6182,p
-83.0321,36.5748,p
-112.7486,42.7389,p
-112.7578,42.7033,p
-145.6045,60.5887,p
-122.2961,37.8258,p
-95.1952,29.2293,p
-94.9219,29.3782,p
-96.1264,33.1707,p
-89.6786,40.5408,p
-117.145,34.4969,p
-88.9925,33.9544,p
-98.0767,41.9517,p
-98.2104,41.9877,p
-98.2104,41.9877,p
-91.6392,41.943999999999996,p
-89.7278,43.3099,p
-110.82,32.1164,p
-99.3058,39.7611,p
-92.6333,44.622,p
-93.4983,47.2872,p
-96.3216,43.8282,p
-92.6272,43.6861,p
-89.6669,38.2792,p
-86.1658,41.4936,p
-88.1014,41.3431,p
-95.3833,43.5958,p
-101.2692,47.9336,p
-98.7875,43.8864,p
-87.3071,41.0606,p
-98.7433,37.6359,p
-72.6367,41.7483,p
-98.745,37.6356,p
-76.5163,39.4476,p
-112.4008,34.6584,p
-112.4275,34.6494,p
-87.6831,41.9031,p
-87.395,46.5789,p
-90.3942,42.0507,p
-92.0831,43.6661,p
-76.9267,36.6592,p
-88.6625,46.7261,p
-119.90799999999999,46.6451,p
-117.6146,33.4949,p
-95.626,43.0871,p
-78.1922,35.5044,p
-89.4649,41.3755,p
-93.5872,45.5695,p
-74.6572,40.3414,p
-71.9,42.4789,p
-84.5042,39.175,p
-76.0432,41.5743,p
-73.03399999999999,43.6628,p
-79.4472,34.7564,p
-78.2508,35.9481,p
-79.0975,34.4761,p
-79.3539,34.7142,p
-75.1477,43.2919,p
-122.5151,42.7307,p
-122.514,42.7312,p
-122.4185,42.7306,p
-122.5151,42.7331,p
-83.1883,40.4411,p
-106.6372,35.0019,p
-89.5572,41.2294,p
-106.5014,31.7697,p
-74.2971,40.8146,p
-74.305,40.8154,p
-104.6144,38.2667,p
-104.5264,38.3208,p
-118.0241,34.0233,p
-88.0086,44.54,p
-124.1949,40.8054,p
-119.6225,35.3056,p
-68.4649,45.1868,p
-155.0313,19.6316,p
-154.8884,19.479,p
-65.6948,18.1868,p
-86.9122,40.4172,p
-131.545,55.0913,p
-121.9939,38.5211,p
-83.4561,42.7108,p
-72.4864,42.1579,p
-155.0908,19.7264,p
-108.5494,32.2363,p
-75.1881,44.522,p
-100.6728,32.5886,p
-117.2011,32.9042,p
-77.6731,35.9222,p
-90.3103,41.7261,p
-113.3583,37.1854,p
-102.315,31.8414,p
-89.2089,33.3792,p
-82.1889,28.3746,p
-103.7311,35.1828,p
-76.0164,39.0317,p
-111.6122,33.2675,p
-83.676,35.2713,p
-105.6094,36.7169,p
-113.2167,37.6582,p
-113.189,37.6668,p
-113.2369,37.6498,p
-119.2578,46.9825,p
-78.8078,35.0717,p
-94.6381,39.1492,p
-71.8868,41.7987,p
-161.9106,59.7474,p
-121.0522,37.1303,p
-70.9133,41.7819,p
-119.9532,37.8777,p
-87.5,37.6461,p
-89.39399999999999,31.2186,p
-117.175,33.051,p
-77.3099,43.2777,p
-85.8381,38.2636,p
-100.8836,46.8669,p
-87.0261,41.2164,p
-93.2911,30.2844,p
-98.3103,32.6581,p
-74.6501,40.4836,p
-117.1815,33.5226,p
-117.125,33.9583,p
-120.2908,36.6175,p
-112.8314,32.367,p
-118.4585,34.8442,p
-118.4802,34.8366,p
-113.1772,34.5858,p
-118.0687,35.2047,p
-121.4128,38.3475,p
-121.4128,38.3475,p
-121.4128,38.3475,p
-118.1856,35.0267,p
-118.1856,35.0267,p
-121.1819,38.4686,p
-121.1778,38.4661,p
-121.1803,38.4619,p
-118.525,34.8253,p
-118.4974,34.8215,p
-121.3811,38.3651,p
-121.3811,38.3651,p
-121.3811,38.3651,p
-119.8339,36.2478,p
-119.8342,36.2261,p
-119.9053,36.2261,p
-121.2958,38.3026,p
-121.2958,38.3026,p
-121.2958,38.3026,p
-121.2958,38.3026,p
-121.2958,38.3026,p
-121.2958,38.3026,p
-119.9031,36.2217,p
-119.0889,35.2233,p
-103.3067,30.9602,p
-120.4045,36.5814,p
-117.4775,34.5123,p
-77.6319,43.1989,p
-120.9956,37.7342,p
-71.9782,42.4318,p
-83.8933,40.4494,p
-81.1822,28.4889,p
-117.6014,34.0286,p
-93.2992,30.221,p
-105.1471,40.5928,p
-105.1459,40.5911,p
-88.5392,38.6996,p
-85.3879,35.0558,p
-81.9081,38.9153,p
-80.5727,37.0784,p
-80.5428,37.1804,p
-118.2881,34.6656,p
-118.2869,34.6656,p
-79.2119,34.9689,p
-113.3825,42.0994,p
-89.4022,40.3692,p
-73.3638,42.2431,p
-78.9708,34.82,p
-78.9505,34.8079,p
-117.1012,43.998000000000005,p
-72.6936,41.9153,p
-111.2045,47.5344,p
-73.4617,44.5236,p
-74.8228,44.5178,p
-101.39,33.6611,p
-94.2777,38.7876,p
-120.7251,39.001,p
-116.875,33.0122,p
-116.875,33.0122,p
-77.3161,35.64,p
-117.5528,34.1003,p
-117.1137,32.937,p
-121.1145,38.3399,p
-72.1361,41.4528,p
-84.8219,40.2097,p
-88.1594,40.3122,p
-94.1088,44.0927,p
-88.3147,44.3164,p
-93.5372,47.2348,p
-74.6542,40.5744,p
-74.8579,40.4642,p
-74.6481,40.5744,p
-116.8673,47.8043,p
-116.9203,47.7858,p
-101.4934,31.7432,p
-73.9461,40.7592,p
-105.0212,40.8609,p
-104.7058,38.6335,p
-96.4525,33.0681,p
-74.9803,44.835,p
-92.2722,30.2346,p
-81.8439,31.6593,p
-68.4361,46.6334,p
-75.77199999999999,44.0365,p
-67.8485,46.7728,p
-70.1619,44.4317,p
-75.3054,43.618,p
-70.4256,45.1406,p
-70.6278,44.6336,p
-122.2124,40.1501,p
-89.9992,38.2165,p
-91.6689,41.9691,p
-98.51899999999999,40.098,p
-98.1775,26.4511,p
-112.8406,33.3346,p
-78.1411,36.4044,p
-89.2183,33.3761,p
-99.3828,35.535,p
-110.0881,32.2861,p
-110.0513,32.135999999999996,p
-75.6297,39.6101,p
-107.3828,35.2689,p
-117.1889,33.3944,p
-74.3489,40.4487,p
-77.9335,35.993,p
-68.6355,44.9181,p
-78.3709,35.6042,p
-92.5169,44.5692,p
-92.5161,44.5351,p
-72.4095,42.176,p
-97.2264,35.6856,p
-118.8128,35.3219,p
-122.4233,40.5073,p
-108.5928,39.0673,p
-80.6658,35.7108,p
-95.1178,44.5431,p
-95.175,44.5028,p
-106.6019,35.171,p
-74.8136,39.9267,p
-74.8144,39.9283,p
-70.3347,43.6556,p
-121.3294,37.9369,p
-118.8519,35.3,p
-71.2425,41.9017,p
-114.6333,36.6573,p
-77.7714,38.5442,p
-92.8941,34.4272,p
-84.8429,43.1864,p
-82.602,41.3362,p
-83.012,39.9294,p
-87.1545,40.9395,p
-73.75,42.6253,p
-95.1947,29.7394,p
-79.1856,37.4639,p
-80.9989,35.2944,p
-90.213,32.357,p
-89.6417,39.8069,p
-89.4205,45.6394,p
-71.41,41.8103,p
-71.5186,41.8017,p
-81.4378,35.7742,p
-95.3954,29.721,p
-91.5331,34.5136,p
-82.5953,34.0256,p
-119.7546,39.3908,p
-116.9309,32.5836,p
-73.064,40.8158,p
-84.3346,41.3052,p
-90.3731,43.3144,p
-80.7905,34.103,p
-83.3789,32.638000000000005,p
-84.9657,39.8396,p
-122.3909,37.9418,p
-77.3739,37.5058,p
-75.0752,39.9845,p
-103.162,40.9459,p
-118.3153,35.074,p
-118.3167,35.0697,p
-87.8285,44.175,p
-96.0653,44.0189,p
-71.53,41.8069,p
-107.7299,39.5173,p
-86.0053,42.8333,p
-81.2844,32.2929,p
-81.3533,28.7706,p
-79.1881,39.7447,p
-74.7578,41.4625,p
-106.64399999999999,35.025999999999996,p
-119.7232,36.6889,p
-118.8222,35.43,p
-121.3137,38.8319,p
-119.6825,35.4161,p
-119.6292,35.4225,p
-106.68299999999999,34.5826,p
-106.5472,31.8047,p
-118.1645,35.0074,p
-97.867,26.2697,p
-118.0992,34.0047,p
-97.9732,29.5931,p
-106.6678,35.2644,p
-111.0081,31.5,p
-121.116,37.7315,p
-94.2378,42.0061,p
-73.3445,42.2286,p
-118.2183,35.0775,p
-118.2064,35.0889,p
-118.2433,35.0606,p
-91.3327,30.756999999999998,p
-87.8422,34.8315,p
-93.6195,41.5902,p
-122.35,45.3,p
-114.9294,36.0316,p
-122.7256,45.6497,p
-76.842,36.351,p
-83.1119,42.2739,p
-74.1142,40.7278,p
-73.8244,40.87,p
-123.2511,45.1672,p
-73.2322,40.8261,p
-90.4481,41.54,p
-76.5133,39.2369,p
-93.2753,45.0203,p
-95.9567,35.9978,p
-89.0358,42.5831,p
-117.4528,33.9636,p
-82.6046,38.1917,p
-72.5944,42.2006,p
-117.4559,33.9617,p
-75.1258,39.9031,p
-94.6987,37.0726,p
-121.7907,38.0144,p
-83.2129,42.1661,p
-84.4603,33.8775,p
-83.6281,32.7714,p
-80.0525,26.7653,p
-96.4333,44.2906,p
-106.6733,31.7928,p
-77.6722,36.4789,p
-77.6167,36.4364,p
-77.6167,36.4364,p
-121.9484,40.8821,p
-69.2019,44.3331,p
-120.3783,38.8965,p
-87.5019,37.6461,p
-94.1756,30.7975,p
-79.0394,43.1427,p
-74.7994,45.0038,p
-97.7077,30.305,p
-120.8917,37.8583,p
-84.7392,40.9297,p
-94.7755,35.3445,p
-78.9088,34.791,p
-83.5822,32.5792,p
-88.9986,41.9247,p
-77.615,43.1611,p
-77.6098,43.1522,p
-77.6278,43.1803,p
-92.4802,44.213,p
-121.3452,39.9052,p
-114.615,42.5003,p
-114.5388,42.6325,p
-114.5315,42.6207,p
-120.7785,38.7834,p
-79.6097,34.9656,p
-76.2316,39.1444,p
-120.0917,47.3461,p
-92.9718,45.8054,p
-96.1692,43.4294,p
-89.0259,42.5831,p
-106.1077,41.7172,p
-74.2258,40.2297,p
-87.9759,32.4541,p
-89.0492,42.9767,p
-76.8749,38.5915,p
-92.9468,43.0489,p
-89.0883,42.1753,p
-79.8297,36.3297,p
-79.6037,34.9807,p
-70.8978,42.0892,p
-112.9019,42.6747,p
-87.0372,37.9256,p
-89.0756,42.4511,p
-77.6639,37.7036,p
-86.3011,39.7631,p
-86.3,39.7669,p
-80.4747,35.5417,p
-115.5364,32.9553,p
-122.9431,47.7197,p
-80.8778,34.54,p
-103.7136,38.0492,p
-77.8024,35.9601,p
-104.5953,40.0908,p
-85.3039,34.3555,p
-120.2953,47.5336,p
-99.0031,35.1356,p
-73.4349,41.5826,p
-82.6097,34.2572,p
-88.2397,42.0931,p
-118.2894,34.7133,p
-118.2894,34.7133,p
-93.2833,43.2972,p
-111.0331,32.2894,p
-85.4795,43.613,p
-117.0997,32.6325,p
-96.7364,40.7316,p
-71.604,43.2746,p
-119.2367,35.7342,p
-119.2381,35.7397,p
-119.8897,35.6531,p
-91.7169,37.9853,p
-105.8543,43.0572,p
-82.3328,39.0839,p
-94.7744,41.1973,p
-99.1339,44.4778,p
-120.9533,39.1343,p
-68.3802,45.346000000000004,p
-70.8172,43.2361,p
-86.2118,39.7398,p
-76.0389,40.9361,p
-111.1618,33.6711,p
-120.1672,45.8015,p
-103.5111,33.9261,p
-81.4407,35.1875,p
-91.3942,40.3892,p
-118.2469,34.9,p
-118.2383,34.9003,p
-100.6664,32.4694,p
-77.9697,34.8239,p
-122.3769,41.4356,p
-123.3803,43.1861,p
-77.6594,36.4517,p
-93.0229,44.7224,p
-73.9663,41.5738,p
-121.3238,38.8107,p
-121.3811,38.7928,p
-121.0679,48.7326,p
-104.4611,33.4529,p
-79.4344,39.2872,p
-79.4672,39.2544,p
-89.6297,44.8878,p
-121.2773,44.6058,p
-76.0492,41.6578,p
-70.9387,42.5217,p
-72.6642,42.0589,p
-101.4342,35.2053,p
-80.6019,35.7314,p
-80.8474,33.4366,p
-79.0731,36.4833,p
-78.9174,36.4797,p
-78.6222,36.3268,p
-78.689,35.216,p
-74.1002,40.6636,p
-120.4778,46.6184,p
-101.0994,37.5586,p
-117.3236,34.7664,p
-99.9513,48.4968,p
-70.5414,44.5513,p
-70.6283,44.5486,p
-70.5219,44.5303,p
-119.1233,37.766999999999996,p
-90.2632,38.1312,p
-97.8293,34.6829,p
-122.1338,37.6347,p
-119.1122,46.7392,p
-98.8569,38.8933,p
-98.8394,38.8997,p
-118.1631,34.6439,p
-74.1876,40.7393,p
-81.8306,35.2578,p
-96.2131,44.2128,p
-72.9923,43.603,p
-104.9738,38.8414,p
-111.1225,47.5699,p
-72.0572,44.2131,p
-115.4397,43.0371,p
-65.7852,18.2436,p
-79.2478,42.0933,p
-71.8742,44.3356,p
-70.3532,43.6849,p
-114.0675,42.5867,p
-84.2007,30.1623,p
-131.697,55.3574,p
-95.3825,43.6514,p
-87.9261,37.9103,p
-93.2478,44.9789,p
-78.7503,35.8136,p
-121.9436,37.3617,p
-75.3764,39.5889,p
-121.4001,38.5309,p
-117.5628,34.4739,p
-117.5622,34.4714,p
-117.47,34.4153,p
-117.4697,34.4175,p
-117.4708,34.4131,p
-117.1214,32.9061,p
-117.1706,33.21,p
-121.4692,45.7131,p
-75.8428,39.8639,p
-117.5558,35.0069,p
-117.5557,35.0122,p
-117.338,35.033,p
-117.5555,35.0195,p
-117.5661,35.021,p
-117.5659,35.0148,p
-117.3563,35.0308,p
-70.7875,41.8022,p
-117.9394,34.6189,p
-117.9344,34.6136,p
-116.1528,34.1742,p
-116.1525,34.1719,p
-115.7734,32.792,p
-115.7793,32.7941,p
-118.2827,35.0229,p
-117.9389,34.6131,p
-116.0903,34.1922,p
-104.5069,33.3511,p
-122.3925,37.7397,p
-122.4775,37.7239,p
-81.5056,35.2586,p
-89.215,37.7119,p
-121.9464,37.4344,p
-72.0085,42.2834,p
-93.3542,45.8478,p
-108.7856,38.2725,p
-121.3375,38.2378,p
-121.4128,38.3647,p
-121.4313,38.3389,p
-121.2789,38.2531,p
-121.4735,38.510999999999996,p
-122.3242,40.4723,p
-103.1378,32.1274,p
-103.1831,32.1836,p
-103.3233,32.4697,p
-103.3036,32.6819,p
-104.2347,32.3456,p
-92.7036,33.6315,p
-82.575,31.8103,p
-88.9976,33.9267,p
-104.7467,40.0814,p
-105.03,40.23,p
-104.8957,40.5795,p
-112.66,33.145,p
-77.3856,42.3223,p
-122.1728,37.4553,p
-83.0158,39.95,p
-73.5657,40.7979,p
-73.2261,42.7536,p
-74.6788,41.0936,p
-74.3209,40.4755,p
-95.8034,39.9049,p
-93.87799999999999,30.0242,p
-93.7714,30.0444,p
-93.7579,30.0552,p
-121.4578,38.5872,p
-121.4164,38.6436,p
-121.1647,38.4498,p
-113.1808,33.3783,p
-70.3811,44.5933,p
-76.39,39.9244,p
-86.86,40.4439,p
-120.6872,47.1356,p
-111.3,32.5517,p
-115.0117,36.0417,p
-119.7667,36.8347,p
-87.6847,42.0242,p
-118.4784,34.0303,p
-84.3493,46.5063,p
-92.4798,44.0979,p
-80.07,37.2894,p
-80.1835,36.1912,p
-123.0183,44.922,p
-80.0447,37.2794,p
-80.0771,37.2875,p
-106.182,38.5342,p
-95.1036,36.2647,p
-66.2205,17.9786,p
-120.8679,35.9515,p
-73.1007,43.8954,p
-92.8028,39.4236,p
-134.4631,58.3269,p
-113.8853,45.1834,p
-70.8109,43.227,p
-114.9892,42.6819,p
-100.9344,35.1817,p
-112.0339,40.7461,p
-111.895,40.7672,p
-120.2181,38.4979,p
-96.6231,40.9044,p
-115.6455,33.1589,p
-115.6387,33.1582,p
-115.6386,33.157,p
-115.6475,33.158,p
-115.6384,33.1533,p
-96.4333,44.2878,p
-96.3258,44.3147,p
-82.484,34.8522,p
-81.2172,34.0533,p
-81.7829,33.9684,p
-95.0598,29.7268,p
-97.135,28.8947,p
-94.1062,31.0609,p
-79.695,35.3117,p
-78.4625,34.9856,p
-78.4705,34.961,p
-117.6381,34.1019,p
-117.6591,33.9656,p
-117.0701,32.7782,p
-117.7958,34.1275,p
-117.8051,34.1242,p
-119.3997,40.3806,p
-65.9077,18.4055,p
-118.3855,34.2605,p
-118.4547,34.5902,p
-118.5251,34.5343,p
-117.8557,34.2043,p
-116.615,33.9261,p
-116.5781,33.934,p
-116.5739,33.9184,p
-104.84299999999999,37.372,p
-95.0118,30.4193,p
-95.0406,29.6948,p
-119.4975,37.2032,p
-119.5194,37.2537,p
-121.8783,37.3361,p
-108.4386,36.8006,p
-66.1045,18.427,p
-103.8604,33.9716,p
-105.9276,37.6945,p
-98.4775,28.7044,p
-120.15,38.1861,p
-101.3026,31.9914,p
-120.1103,35.9828,p
-97.6129,30.2098,p
-119.4767,45.6447,p
-85.8661,34.3439,p
-106.8128,35.2836,p
-97.064,30.5659,p
-97.0614,30.5681,p
-88.0678,45.2333,p
-111.4303,33.0356,p
-96.9571,31.4744,p
-77.9542,35.8683,p
-78.2874,40.7292,p
-81.3256,28.8419,p
-84.3802,43.6773,p
-117.0585,34.1452,p
-117.0991,34.1072,p
-121.9442,37.3643,p
-122.1056,36.9733,p
-106.0609,35.5878,p
-118.0444,33.9108,p
-118.0444,33.9108,p
-118.7511,34.4617,p
-66.398,17.9853,p
-120.6367,35.0408,p
-120.4142,34.9537,p
-121.8869,37.7192,p
-121.8869,37.7192,p
-87.115,30.5664,p
-111.7503,33.3325,p
-83.8639,35.4475,p
-106.8555,35.0297,p
-92.4298,46.7243,p
-78.1469,36.1394,p
-73.4557,44.7132,p
-82.387,27.203000000000003,p
-99.3698,41.6416,p
-120.8408,35.9359,p
-95.9706,41.1706,p
